Dates,Clusters,END DATE,PERLIS,KEDAH,P.PINANG,PERAK,SELANGOR,N.SEMBILAN,MELAKA,JOHOR,PAHANG,TERENGGANU,KELANTAN,SABAH,SARAWAK,WP.LABUAN,WP.K.LUMPUR,WP.PUTRAJAYA,,TOTAL,
9-November-2020,NAHABA,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,25,
9-November-2020,NUMBAK,21-December-2020,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,8,
9-November-2020,PERIGI,23-March-2021,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,,39,
9-November-2020,SERI TERAPI,25-December-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,12,
9-November-2020,PADANG,23-December-2020,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,5,
9-November-2020,HARMONI,9-December-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,
10-November-2020,LIAWAN,23-December-2020,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,,24,
10-November-2020,TATAHAN,20-December-2020,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,,18,
10-November-2020,GK TAWAU,1-February-2021,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,,49,
10-November-2020,KUBE,18-December-2020,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,10,
11-November-2020,KARAMUNTING,7-January-2021,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,,21,
11-November-2020,SAGA,20-December-2020,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,9,
11-November-2020,HAVEN,24-December-2020,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,11,
12-November-2020,TELUK,3-January-2021,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,,30,
13-November-2020,BONGGAYA,12-January-2021,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,,46,
13-November-2020,JAMBATAN B,19-January-2021,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,,53,
13-November-2020,ABELL,12-December-2020,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,14,
13-November-2020,BMU,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,10,
14-November-2020,ISTIMEWA,15-December-2020,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,,16,
14-November-2020,ALILA,27-December-2020,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,,23,
14-November-2020,ASSUMPTION,30-December-2020,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,
14-November-2020,RAJAWALI,19-December-2020,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,
15-November-2020,PLAZA,3-January-2021,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,12,
15-November-2020,JALAN KALABAKAN,25-December-2020,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,,22,
15-November-2020,JERI,30-December-2020,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,,26,
16-November-2020,MATAMBAI,18-March-2021,,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,,24,
17-November-2020,AVENUE,1-January-2021,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,,110,
17-November-2020,KEJORA,21-December-2020,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,9,
17-November-2020,KASAH,2-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,,19,
17-November-2020,SUMMER,22-December-2020,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,
17-November-2020,MENGKETIL,6-January-2021,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,24,
18-November-2020,SABARU,12-January-2021,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,,88,
18-November-2020,TOMHER,24-December-2020,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,,20,
18-November-2020,GARDEN,17-December-2020,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,11,
18-November-2020,PUTRA-18,28-December-2020,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,7,
18-November-2020,MURNI,16-December-2020,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,7,
18-November-2020,SERI PASIR,25-December-2020,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,
18-November-2020,BESI DAMAK,19-December-2020,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,5,
18-November-2020,PARIT KASSAN,18-December-2020,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,11,
19-November-2020,KAPAS BJ,17-December-2020,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,,76,
19-November-2020,PRESTIJ,7-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,,20,
19-November-2020,BAH BERCHAM,17-December-2020,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,5,
19-November-2020,KIAMBANG,23-December-2020,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
20-November-2020,KASIR,24-December-2020,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,,28,
20-November-2020,SRI JUJUR,10-January-2021,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,,41,
20-November-2020,OAD,2-January-2021,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,11,
20-November-2020,ENGGOR,21-January-2021,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,12,
20-November-2020,MAKMUR,8-January-2021,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,6,
21-November-2020,PENJARA JALAN HARAPAN,,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,17,
21-November-2020,KOTA KECIL,22-December-2020,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
21-November-2020,SKY COKLAT,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,7,
22-November-2020,BAKTI,25-January-2021,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,,16,
22-November-2020,PENGKALAN BARAT,12-January-2021,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,
22-November-2020,BAYAM INDAH,17-January-2021,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,
23-November-2020,BINTANG,6-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,,95,
23-November-2020,INDAH MAS,10-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,10,
23-November-2020,TEJA KASIH,21-December-2020,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,,41,
23-November-2020,KOBENA,6-January-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
25-November-2020,D'BAJARU,30-January-2021,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,,90,
25-November-2020,GANGSA,3-January-2021,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,,30,
25-November-2020,BATU TUJUH,30-January-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
25-November-2020,TANJUNG BUNGA,30-December-2020,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,11,
25-November-2020,KERENGGE,27-December-2020,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,6,
26-November-2020,BOT BIRU,29-December-2020,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,,17,
26-November-2020,BLOK 31,30-December-2020,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,,13,
26-November-2020,GEMILANG,27-December-2020,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,,26,
26-November-2020,TAPAK BINA SUNGAI UDANG,7-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
26-November-2020,CHENGAL,1-January-2021,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,15,
26-November-2020,DAMAR LAUT,11-January-2021,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,
27-November-2020,JALAN TUARAN,3-January-2021,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,,43,
27-November-2020,JALAN HARUAN,22-January-2021,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,,118,
27-November-2020,TAPAK BINA PUTEH LAMA,12-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,,139,
27-November-2020,BERINGIN,1-May-2021,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,
28-November-2020,PTS SIBUGA,10-January-2021,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,,104,
28-November-2020,TAPAK BINA JESSELTON ,17-January-2021,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,,44,
28-November-2020,DERMAGA,15-January-2021,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,,34,
28-November-2020,TEMPASUK,3-January-2021,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,12,
28-November-2020,UD SS2,6-January-2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,13,
28-November-2020,TAPAK BINA AWAN BARU,11-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,,31,
29-November-2020,TAPAK BINA SUNGAI MULIA,30-December-2020,0,0,0,0,0,0,0,0,0,0,,0,0,0,23,0,,23,
29-November-2020,BATU LIMA,2-January-2021,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,,49,
29-November-2020,YAYASAN,11-March-2021,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,21,
29-November-2020,HILIR,7-January-2021,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,21,
30-November-2020,JALAN LAPAN,21-January-2021,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,25,
30-November-2020,BATU SEMBILAN,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,19,
30-November-2020,NIBONG,15-January-2021,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,10,
1-December-2020,VIEW KOLOMBONG,9-January-2021,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,,40,
1-December-2020,TALANG-TALANG,9-January-2021,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,,18,
2-December-2020,DESA PINANG,26-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,,25,
2-December-2020,IMPIAN,16-January-2021,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,9,
2-December-2020,BALOI,9-January-2021,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,,30,
2-December-2020,JERNAI,12-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,
2-December-2020,SERI WANGSA,2-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,8,
3-December-2020,MONSOON,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,19,
3-December-2020,JALAN KILANG,9-January-2021,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,,24,
3-December-2020,PERDANA ENAM,21-January-2021,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0, ,25,
3-December-2020,JALAN KUBOTA,10-January-2021,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,14,
4-December-2020,TAPAK BINA MUDA,3-April-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
4-December-2020,TAPAK BINA GALERI,8-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,16,
4-December-2020,BUKIT DALAM,1-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,
4-December-2020,CEMPAKA,7-January-2021,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,10,
4-December-2020,SUNGAI CINCIN,3-January-2021,0,0,0,15,0,0,0,0,0,0,,0,0,0,0,0,,15,
4-December-2020,HUMA,14-January-2021,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,20,
4-December-2020,JALAN GENTING,10-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,14,
4-December-2020,ATABARA,12-January-2021,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,5,
5-December-2020,BATU TIGA,10-January-2021,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,,28,
5-December-2020,JALAN DOMIS,20-January-2021,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,12,
5-December-2020,ANDALAS,17-January-2021,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,16,
5-December-2020,TAPAK BINA BULATAN,16-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,,163,
6-December-2020,CERAM,5-March-2021,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,,171,
6-December-2020,PULAU BERHALA,31-January-2021,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,,24,
6-December-2020,JALAN TAMPOI,31-January-2021,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,17,
7-December-2020,MALAWATI,16-January-2021,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,14,
7-December-2020,TAPAK BINA AWAN LEMBAH,3-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,,35,
8-December-2020,SERULING,27-March-2021,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,,109,
8-December-2020,TAPAK BINA DARUL,21-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,14,
9-December-2020,KUPI-KUPI,28-January-2021,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,12,
9-December-2020,TAPAK BINA IKON BINTANG,27-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,12,
9-December-2020,BANDAR IMPIAN,10-January-2021,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
9-December-2020,JALAN KEMANG,11-January-2021,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,,19,
10-December-2020,TAPAK BINA JALAN BUKIT,12-January-2021,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,,47,
10-December-2020,TAPAK BINA CONDONG,13-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,,24,
10-December-2020,TAPAK BINA JALAN STADIUM,22-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,15,
10-December-2020,JALAN DALAM,15-January-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
10-December-2020,TENUN MERAH,3-February-2021,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,,23,
11-December-2020,SUNGAI PUTUS,28-April-2021,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,,427,
11-December-2020,ERIMA,9-January-2021,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,29,
11-December-2020,TAPAK BINA JALAN BERANGAN,27-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,6,
11-December-2020,LANGKASUKA,7-February-2021,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,,14,
11-December-2020,JALAN COLLEGE,21-January-2021,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,11,
11-December-2020,SUNGAI KELUANG,27-January-2021,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,
12-December-2020,BUKIT GEMOK,9-January-2021,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,10,
12-December-2020,TAPAK BINA CENDANA,22-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
12-December-2020,DANG MUTIARA,17-February-2021,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,10,
13-December-2020,HUJUNG PASIR,27-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,5,
13-December-2020,LESTARI,9-March-2021,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,,31,
13-December-2020,DESA IDAMAN,27-January-2021,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,8,
13-December-2020,TAPAK BINA RIMBUN,22-January-2021,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,,16,
13-December-2020,TANJUNG SURIA,,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,,31,
13-December-2020,KUALA,16-January-2021,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,,26,
14-December-2020,SOLAR RIA,21-April-2021,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,25,
14-December-2020,SENU SETIA,12-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,
16-December-2020,PUNCAK GALAKSI,17-February-2021,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,,56,
16-December-2020,BUKIT PUNAI,23-January-2021,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,7,
16-December-2020,TAPAK BINA PERMAI,11-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,,48,
16-December-2020,TAPAK BINA MATAHARI,13-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,15,
16-December-2020,TAPAK BINA LAUT,13-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,8,
16-December-2020,CAHAYA MAHSURI,25-January-2021,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,32,
16-December-2020,SERI TASIK,13-January-2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,7,
16-December-2020,INTEN,19-January-2021,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,9,
17-December-2020,JALAN RUSA,23-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,,129,
17-December-2020,TAPAK BINA PASIFIK,22-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,,17,
17-December-2020,MARINGKAN,1-February-2021,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,11,
18-December-2020,TAPAK BINA LEBUH,19-March-2021,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,20,
18-December-2020,SUGUD,3-February-2021,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,,26,
18-December-2020,TAPAK BINA JALAN TENGAH,19-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
18-December-2020,PERSIARAN HEIGHTS,7-February-2021,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,,21,
18-December-2020,TEMBOK GAJAH,14-February-2021,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,13,
18-December-2020,UTAMA RINI,16-January-2021,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,,22,
19-December-2020,TAPAK BINA JALAN ZUHRAH,17-February-2021,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,,49,
19-December-2020,KERIS RESIDENCE,24-January-2021,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,,41,
19-December-2020,JALAN TIMAH,13-February-2021,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,,26,
19-December-2020,BRUMAS,2-February-2021,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,,16,
19-December-2020,LONG PANJI,25-January-2021,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,11,
20-December-2020,TAPAK BINA METROPOLIS,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,,147,
20-December-2020,ESTATE MAJU,23-January-2021,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,,28,
20-December-2020,BATU 39,12-February-2021,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,,28,
21-December-2020,PEKAPURI,25-January-2021,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,,202,
21-December-2020,BATU BESAR,28-January-2021,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,,59,
21-December-2020,TOWER,23-January-2021,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,20,
21-December-2020,TAPAK BINA PELANGI,24-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,23,
21-December-2020,WAWASAN,7-February-2021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,6,
21-December-2020, ,20-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,9,
21-December-2020,J.BANDAR,18-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,,25,
21-December-2020,MAY INDAH,25-January-2021,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,
22-December-2020,PASAR BARU ,20-February-2021,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,,309,
22-December-2020,BUKIT NAGA,29-January-2021,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,,58,
22-December-2020,TAPAK BINA RESIDEN,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,,294,
22-December-2020,TAPAK BINA KASIH,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,,43,
22-December-2020,TAPAK BINA SINAR VIEW,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,,32,
22-December-2020,PAGINATAN,31-January-2021,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,,47,
22-December-2020,TAMPOI JAYA,16-February-2021,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,32,
22-December-2020,RAPAT,6-February-2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,7,
23-December-2020,TAPAK BINA JALAN PANAH,12-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,,21,
23-December-2020,MENARA WANG,1-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,23,
23-December-2020,SAGA TENGAH,25-January-2021,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,,16,
23-December-2020,KOLAM AIR,31-January-2021,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,
23-December-2020,HALA MUTIARA,27-January-2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,7,
24-December-2020,KEBUN BARU,5-May-2021,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,,95,
24-December-2020,SUNGAI BURONG,17-February-2021,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,,28,
24-December-2020,TAPAK BINA JALAN TUN,21-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,,26,
24-December-2020,JALAN PANDAN,25-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,,30,
25-December-2020,CASSIA DIAMOND,23-January-2021,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,25,
25-December-2020,POMPOD,,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,,19,
25-December-2020,TAPAK BINA KIARA,2-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,
25-December-2020,TAPAK BINA PERKASA,14-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
26-December-2020,TAPAK BINA JALAN SENG,25-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,,232,
26-December-2020,PAGAR SIPUT,15-February-2021,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,,129,
26-December-2020,PLASTIK SUBANG,22-March-2021,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,,111,
26-December-2020,HALBAN,19-February-2021,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,29,
26-December-2020,LIS PUTIH,25-January-2021,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,
26-December-2020,SENTOSA RESIDENSI,1-February-2021,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,
26-December-2020,SERAGAM CHEPA,13-February-2021,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0, ,13,
26-December-2020,PAGAR BENTONG,13-February-2021,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,,13,
26-December-2020,JALAN ASAM,7-May-2021,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,13,
26-December-2020,SUNGAI REDAN,15-February-2021,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,11,
26-December-2020,SEMAMBU,24-January-2021,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,,11,
27-December-2020,JALAN SEDCO,6-February-2021,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,14,
28-December-2020,TAPAK BINA JALAN GADANG,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,
28-December-2020,MENARA SRI,28-March-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,14,
28-December-2020,BUKIT PASIR,4-March-2021,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,9,
28-December-2020,PINTU GENG,7-February-2021,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,21,
28-December-2020,PUTRA-15,28-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,8,
29-December-2020,SERI LANANG,3-March-2021,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,,173,
29-December-2020,JALAN CHU,13-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,,44,
29-December-2020,TAPAK BINA AWAN PUTEH,14-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,,29,
29-December-2020,INTEGRA IKON,29-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,11,
29-December-2020,JALAN SATANG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,,30,
29-December-2020,TEMBOK MEMPAGA,,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,,284,
29-December-2020,TIMBANG DAYANG,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,,13,
29-December-2020,TEGULI,26-January-2021,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,12,
29-December-2020,RAMBAI,6-February-2021,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,,16,
30-December-2020,TEMBOK CHOH,11-February-2021,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,,382,
30-December-2020,TAPAK BINA BROGA,30-January-2021,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,,64,
30-December-2020,TAPAK BINA JALAN STESEN,9-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,,54,
30-December-2020,SLOT BERJAYA,27-January-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,9,
30-December-2020,JALAN NIKOLAS,6-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,6,
30-December-2020,GERBANG PONGSU,3-February-2021,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,8,
30-December-2020,DAMAI KETARI,17-February-2021,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,,21,
30-December-2020,ALOR,29-January-2021,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,
31-December-2020,JALAN GALAH,19-March-2021,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,22,
31-December-2020,JALAN DATUK,16-February-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,23,
31-December-2020,KAMPUNG BAHARU,9-February-2021,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,,35,
